City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Wanning,CN,2022-12-08 01:37:56,18.8003,110.3967,295.41,84,98,4.37
297,Yellowknife,CA,2022-12-08 01:34:27,62.456,-114.3525,243.44,76,40,2.57
298,Severo-Yeniseyskiy,RU,2022-12-08 01:37:56,60.3725,93.0408,256.63,92,100,5.36
299,Bambanglipuro,ID,2022-12-08 01:37:56,-7.95,110.2833,301.69,71,100,0.69
300,Camana,PE,2022-12-08 01:37:57,-16.6228,-72.7111,293.92,81,97,3.03
301,Kieta,PG,2022-12-08 01:37:57,-6.2167,155.6333,301.98,72,100,2.24
302,Kinkala,CG,2022-12-08 01:37:57,-4.3614,14.7644,293.54,94,100,0.17
303,Watsa,CD,2022-12-08 01:37:58,3.0372,29.5355,290.28,95,64,1.25
304,Ardahan,TR,2022-12-08 01:37:58,41.1087,42.7022,269.97,90,24,1.09
305,Adrar,MR,2022-12-08 01:37:59,20.5022,-10.0711,298.4,35,49,1.78
306,Tukrah,LY,2022-12-08 01:37:59,32.5341,20.5791,293.24,52,100,7.11
307,Kirakira,SB,2022-12-08 01:37:59,-10.4544,161.9205,302.28,72,96,2.24
308,Sovetskiy,RU,2022-12-08 01:38:00,61.3614,63.5842,264.82,82,100,4.37
309,Batsfjord,NO,2022-12-08 01:38:00,70.6345,29.7185,275.11,80,100,12.35
310,Panaba,MX,2022-12-08 01:38:00,21.2833,-88.2667,295.19,81,0,4.09
311,Mwinilunga,ZM,2022-12-08 01:38:01,-11.7358,24.4293,288.12,88,41,0.39
312,Grand Gaube,MU,2022-12-08 01:38:01,-20.0064,57.6608,298.37,78,20,2.24
313,Krasnoselkup,RU,2022-12-08 01:38:01,65.7,82.4667,261.15,94,100,6.96
314,Ko Samui,TH,2022-12-08 01:38:02,9.5357,99.9357,298.1,100,40,1.54
315,Yar-Sale,RU,2022-12-08 01:39:02,66.8333,70.8333,259.4,88,100,3.55
316,Lufilufi,WS,2022-12-08 01:39:03,-13.8745,-171.5986,304.03,75,70,7.5
317,Nyurba,RU,2022-12-08 01:39:03,63.2842,118.3319,231.85,100,70,0.6
318,Guerrero Negro,MX,2022-12-08 01:38:58,27.9769,-114.0611,289.45,69,0,6.2
319,Hanting,CN,2022-12-08 01:39:04,36.7708,119.2108,280.34,52,5,1.59
320,Batagay,RU,2022-12-08 01:39:04,67.6333,134.6333,241.46,98,100,0.91
321,Bemidji,US,2022-12-08 01:39:04,47.4736,-94.8803,256.58,66,0,0.0
322,Weinan,CN,2022-12-08 01:39:05,34.5036,109.5089,281.21,46,99,1.37
323,Hue,VN,2022-12-08 01:38:33,16.4667,107.6,295.21,94,100,3.09
324,Qandala,SO,2022-12-08 01:39:05,11.472,49.8728,296.5,80,56,0.87
325,Ternate,ID,2022-12-08 01:37:28,0.8,127.4,301.55,71,91,2.87
326,Cayenne,GF,2022-12-08 01:39:06,4.9333,-52.3333,297.17,94,0,0.0
327,Marovoay,MG,2022-12-08 01:39:06,-16.1,46.6333,297.89,64,30,2.77
328,Acajutla,SV,2022-12-08 01:39:07,13.5928,-89.8275,298.56,70,3,2.7
329,Tazovskiy,RU,2022-12-08 01:39:07,67.4667,78.7,261.03,94,100,5.25
330,Deputatskiy,RU,2022-12-08 01:39:07,69.3,139.9,242.78,96,100,2.5
331,Hessisch Lichtenau,DE,2022-12-08 01:39:08,51.2,9.7167,275.11,88,100,3.59
332,Pervomaysk,UA,2022-12-08 01:39:08,48.0443,30.8507,275.48,98,100,1.28
333,Saint-Michel-Des-Saints,CA,2022-12-08 01:39:08,46.6834,-73.9159,273.67,98,100,2.85
334,Freetown,SL,2022-12-08 01:39:09,8.484,-13.2299,299.19,84,37,2.9
335,Sabha,LY,2022-12-08 01:39:09,27.0377,14.4283,292.2,23,90,3.86
336,Zeya,RU,2022-12-08 01:38:44,53.75,127.2667,252.63,93,35,0.5
337,Auki,SB,2022-12-08 01:39:09,-8.7676,160.7034,301.46,77,100,0.95
338,Luebo,CD,2022-12-08 01:38:07,-5.35,21.4167,292.23,99,100,1.99
339,Russell,US,2022-12-08 01:39:10,32.3502,-85.1999,291.93,94,20,0.0
340,Whitianga,NZ,2022-12-08 01:39:10,-36.8333,175.7,287.92,91,100,9.5
341,Moron,AR,2022-12-08 01:39:11,-34.6534,-58.6198,301.01,59,70,2.12
342,Beira,MZ,2022-12-08 01:34:15,-19.8436,34.8389,297.2,100,75,0.51
343,Marsaxlokk,MT,2022-12-08 01:39:11,35.8419,14.5431,288.75,94,0,1.54
344,Urusha,RU,2022-12-08 01:39:12,54.05,122.9,252.39,86,50,0.59
345,Sorland,NO,2022-12-08 01:39:12,67.667,12.6934,276.07,58,97,8.59
346,Sabang,ID,2022-12-08 01:39:12,5.8933,95.3214,300.52,71,100,2.19
347,Somanda,TZ,2022-12-08 01:39:13,-3.3667,33.95,292.73,73,15,1.76
348,Nanning,CN,2022-12-08 01:39:13,22.8167,108.3167,288.4,78,100,1.39
349,Novyy Urengoy,RU,2022-12-08 01:39:13,66.0833,76.6333,260.3,95,100,4.17
350,George Town,MY,2022-12-08 01:39:14,5.4112,100.3354,301.98,79,20,3.13
351,Taoudenni,ML,2022-12-08 01:39:14,22.6783,-3.9836,299.11,14,86,3.54
352,Nuuk,GL,2022-12-08 01:38:19,64.1835,-51.7216,270.73,82,98,3.4
353,Chuy,UY,2022-12-08 01:39:14,-33.6971,-53.4616,291.56,93,11,4.46
354,Taltal,CL,2022-12-08 01:39:15,-25.4,-70.4833,291.14,82,19,0.93
355,Caloundra,AU,2022-12-08 01:39:15,-26.8,153.1333,305.71,48,11,6.47
356,Kahului,US,2022-12-08 01:33:14,20.8947,-156.47,300.16,71,40,12.86
357,Leningradskiy,RU,2022-12-08 01:39:16,69.3833,178.4167,248.54,100,98,2.26
358,Guavata,CO,2022-12-08 01:39:16,5.9543,-73.6998,287.08,98,97,0.44
359,Marshfield,US,2022-12-08 01:39:16,44.6689,-90.1718,269.64,79,20,4.12
360,Cabedelo,BR,2022-12-08 01:37:23,-6.9811,-34.8339,298.52,79,8,4.56
361,Booue,GA,2022-12-08 01:39:17,-0.0921,11.9385,295.25,98,100,0.57
362,Miri,MY,2022-12-08 01:40:17,4.4148,114.0089,299.91,83,40,3.6
363,Saint-Augustin,CA,2022-12-08 01:40:18,51.226,-58.6502,272.83,93,100,2.25
364,Santana,BR,2022-12-08 01:40:18,-0.0583,-51.1817,300.25,89,0,4.63
365,Gwadar,PK,2022-12-08 01:40:19,25.1216,62.3254,296.23,61,0,3.23
366,Tagusao,PH,2022-12-08 01:40:19,9.1924,117.8141,301.64,68,12,1.98
367,Lagoa,PT,2022-12-08 01:35:29,39.05,-27.9833,288.43,82,61,10.81
368,Norman Wells,CA,2022-12-08 01:40:19,65.282,-126.8329,238.17,68,20,2.57
369,Ha Giang,VN,2022-12-08 01:40:20,22.8333,104.9833,290.3,82,99,0.4
370,Kamenka,RU,2022-12-08 01:40:20,51.3223,42.7678,262.54,69,0,6.6
371,Port Lincoln,AU,2022-12-08 01:40:20,-34.7333,135.8667,289.46,52,6,5.57
372,Manicore,BR,2022-12-08 01:40:21,-5.8092,-61.3003,296.82,95,76,0.18
373,Necochea,AR,2022-12-08 01:40:21,-38.5473,-58.7368,295.44,62,100,3.92
374,Lubango,AO,2022-12-08 01:40:21,-14.9172,13.4925,287.99,92,97,1.57
375,Saint-Joseph,RE,2022-12-08 01:40:22,-21.3667,55.6167,296.36,83,24,5.63
376,Ust-Kuyga,RU,2022-12-08 01:40:22,70.0167,135.6,243.13,99,100,2.44
377,Dawlatabad,AF,2022-12-08 01:40:22,36.4141,64.9053,274.94,95,97,2.48
378,Olinda,BR,2022-12-08 01:40:23,-8.0089,-34.8553,300.0,74,40,3.09
379,Tamandare,BR,2022-12-08 01:40:23,-8.7597,-35.1047,297.97,80,32,3.1
380,Atambua,ID,2022-12-08 01:40:24,-9.1061,124.8925,302.47,52,96,1.36
381,Quesnel,CA,2022-12-08 01:40:24,52.9999,-122.5029,267.43,93,20,1.03
382,Miramar,US,2022-12-08 01:37:13,25.9873,-80.2323,298.16,77,0,4.63
383,Chiang Kham,TH,2022-12-08 01:40:25,19.5233,100.3,298.09,73,1,0.03
384,Gaoua,BF,2022-12-08 01:40:25,10.2992,-3.2508,296.87,22,0,1.25
385,Kemijarvi,FI,2022-12-08 01:40:25,66.7131,27.4306,264.08,94,84,1.95
386,Bage,BR,2022-12-08 01:40:26,-31.3314,-54.1069,294.03,73,0,3.6
387,Karratha,AU,2022-12-08 01:35:33,-20.7377,116.8463,305.54,28,0,5.5
388,Kingman,US,2022-12-08 01:40:26,35.1894,-114.053,284.86,47,0,3.09
389,Baruun-Urt,MN,2022-12-08 01:40:26,46.6806,113.2792,257.49,81,5,3.88
390,Tabuk,PH,2022-12-08 01:40:27,17.4189,121.4443,299.62,80,97,2.11
391,Husavik,IS,2022-12-08 01:40:27,66.0449,-17.3389,269.94,70,100,3.96
392,Broome,US,2022-12-08 01:37:57,42.2506,-75.833,282.6,89,100,5.14
393,Sakakah,SA,2022-12-08 01:40:28,29.9697,40.2064,285.91,72,0,2.73
394,Bayanday,RU,2022-12-08 01:40:28,53.0661,105.5139,261.09,90,100,4.34
395,Huancabamba,PE,2022-12-08 01:40:29,-5.2386,-79.4506,287.93,91,100,0.43
396,Diphu,IN,2022-12-08 01:40:29,25.8333,93.4333,290.27,69,80,0.55
397,Kattivakkam,IN,2022-12-08 01:40:30,13.2167,80.3167,298.2,73,100,8.31
398,Kerch,UA,2022-12-08 01:40:30,45.3583,36.4758,282.48,85,100,4.68
399,Pangnirtung,CA,2022-12-08 01:40:30,66.1451,-65.7125,262.58,67,100,4.02
400,Amapa,BR,2022-12-08 01:36:05,1.0,-52.0,295.25,91,45,1.08
401,Carbonear,CA,2022-12-08 01:40:31,47.7332,-53.2148,276.16,96,100,3.64
402,Kikwit,CD,2022-12-08 01:40:31,-5.041,18.8162,292.19,98,100,0.62
403,Clarence Town,AU,2022-12-08 01:40:31,-32.5833,151.7833,296.93,21,5,3.96
404,Shihezi,CN,2022-12-08 01:40:32,44.3,86.0333,259.46,92,83,2.04
405,Aguas Belas,BR,2022-12-08 01:40:32,-9.1114,-37.1231,295.87,84,78,2.22
406,Matara,LK,2022-12-08 01:41:32,5.9485,80.5353,298.48,70,100,6.77
407,Jilib,SO,2022-12-08 01:41:33,0.4883,42.7854,297.29,89,40,1.96
408,Heihe,CN,2022-12-08 01:41:33,50.2441,127.4902,257.47,82,5,1.43
409,San Rafael,AR,2022-12-08 01:41:33,-34.6177,-68.3301,302.19,10,0,6.98
410,Poum,NC,2022-12-08 01:41:34,-20.2333,164.0167,300.11,77,2,2.73
411,Carlyle,US,2022-12-08 01:41:16,38.6103,-89.3726,281.1,89,98,2.23
412,Apatzingan,MX,2022-12-08 01:41:34,19.0833,-102.35,298.81,57,2,1.12
413,Baykit,RU,2022-12-08 01:41:35,61.67,96.37,256.51,97,100,1.77
414,Brae,GB,2022-12-08 01:41:35,60.3964,-1.353,278.16,70,99,13.5
415,Mahibadhoo,MV,2022-12-08 01:41:35,3.7833,72.9667,300.37,79,85,6.29
416,Weinheim,DE,2022-12-08 01:41:36,49.5483,8.6661,276.49,91,100,2.24
417,Nokha,IN,2022-12-08 01:41:36,27.6,73.4167,287.92,29,0,2.32
418,Lagoa Vermelha,BR,2022-12-08 01:41:36,-28.2086,-51.5258,289.66,82,0,1.85
419,Maun,BW,2022-12-08 01:40:29,-19.9833,23.4167,295.12,68,79,2.93
420,Bangui,CF,2022-12-08 01:41:37,4.3612,18.555,296.25,88,98,0.0
421,Billings,US,2022-12-08 01:37:04,45.7833,-108.5007,269.02,71,0,0.89
422,Dalby,AU,2022-12-08 01:41:37,-27.1833,151.2667,309.82,19,1,9.63
423,Miles City,US,2022-12-08 01:41:38,46.4083,-105.8406,259.69,85,0,2.57
424,Roscommon,IE,2022-12-08 01:41:38,53.6333,-8.1833,275.99,92,53,2.27
425,Namibe,AO,2022-12-08 01:41:38,-15.1961,12.1522,292.99,80,9,1.98
426,Burnie,AU,2022-12-08 01:41:39,-41.0667,145.9167,286.45,46,37,7.84
427,Quang Ngai,VN,2022-12-08 01:39:49,15.1167,108.8,297.44,90,100,4.87
428,Bac Lieu,VN,2022-12-08 01:41:39,9.285,105.7244,299.33,86,100,6.03
429,Oum Hadjer,TD,2022-12-08 01:41:40,13.2954,19.6966,291.45,22,20,4.27
430,Balaipungut,ID,2022-12-08 01:41:40,1.05,101.2833,300.27,79,84,1.42
431,The Valley,AI,2022-12-08 01:41:40,18.217,-63.0578,299.07,56,0,8.57
432,Vestmannaeyjar,IS,2022-12-08 01:41:41,63.4427,-20.2734,273.85,70,33,1.61
433,Chicama,PE,2022-12-08 01:41:41,-7.8447,-79.1469,290.45,82,100,2.32
434,Glowno,PL,2022-12-08 01:41:41,51.9646,19.7157,274.65,100,92,6.05
435,Tiksi,RU,2022-12-08 01:41:42,71.6872,128.8694,251.55,98,100,5.36
436,Touros,BR,2022-12-08 01:41:42,-5.1989,-35.4608,298.86,80,79,5.95
437,Kwinana,AU,2022-12-08 01:41:42,-32.25,115.7667,298.23,65,0,5.02
438,Paamiut,GL,2022-12-08 01:41:01,61.994,-49.6678,269.03,75,96,4.06
439,North Platte,US,2022-12-08 01:41:43,41.1239,-100.7654,269.3,66,0,4.12
440,Dharan,NP,2022-12-08 01:41:43,26.8125,87.2835,290.3,67,2,1.74
441,Kaohsiung,TW,2022-12-08 01:41:44,22.6163,120.3133,296.12,73,20,4.12
442,Newport,GB,2022-12-08 01:41:44,51.5877,-2.9984,274.01,66,5,2.32
443,Bom Jardim,BR,2022-12-08 01:41:44,-7.7958,-35.5872,295.02,86,67,1.97
444,Diego De Almagro,CL,2022-12-08 01:41:45,-26.3667,-70.05,290.82,57,12,0.85
445,Goianinha,BR,2022-12-08 01:41:45,-6.2647,-35.2125,298.36,87,83,2.62
446,Misratah,LY,2022-12-08 01:41:45,32.3754,15.0925,291.82,76,91,8.63
447,Araouane,ML,2022-12-08 01:41:46,18.9048,-3.5265,297.01,17,73,3.02
448,Oktyabrskoye,RU,2022-12-08 01:41:46,43.0645,44.7417,269.23,93,23,2.0
449,Alice Springs,AU,2022-12-08 01:37:52,-23.7,133.8833,300.9,20,40,6.69
450,Antofagasta,CL,2022-12-08 01:41:47,-23.65,-70.4,291.75,80,26,1.26
451,Havre-Saint-Pierre,CA,2022-12-08 01:41:47,50.2334,-63.5986,276.35,93,100,6.69
452,Gamba,GA,2022-12-08 01:41:47,-2.65,10.0,296.12,90,100,3.32
453,Santa Rosa,PH,2022-12-08 01:38:43,14.3122,121.1114,303.21,76,100,3.7
454,Itoman,JP,2022-12-08 01:42:48,26.1247,127.6694,296.16,62,40,8.23
455,Porechye-Rybnoye,RU,2022-12-08 01:42:48,57.098,39.3835,262.62,83,7,6.87
456,Puerto Del Rosario,ES,2022-12-08 01:42:49,28.5004,-13.8627,295.01,83,100,5.14
457,Yafran,LY,2022-12-08 01:42:49,32.0633,12.5286,285.37,63,100,2.23
458,Alyangula,AU,2022-12-08 01:40:26,-13.8483,136.4192,304.08,54,100,3.19
459,Barkhan,PK,2022-12-08 01:42:50,29.8977,69.5256,284.01,39,52,1.04
460,Tupik,RU,2022-12-08 01:42:50,54.4253,119.9327,255.11,85,76,1.38
461,Sao Filipe,CV,2022-12-08 01:42:50,14.8961,-24.4956,296.95,78,21,1.29
462,Tigil,RU,2022-12-08 01:42:51,57.8,158.6667,265.76,94,100,2.14
463,Beyneu,KZ,2022-12-08 01:42:51,45.3167,55.2,265.01,63,0,4.29
464,Tilhar,IN,2022-12-08 01:42:51,27.9833,79.7333,286.26,44,0,2.26
465,Matagami,CA,2022-12-08 01:42:52,49.7502,-77.6328,259.21,85,100,6.69
466,Jatai,BR,2022-12-08 01:42:53,-17.8814,-51.7144,294.34,78,46,0.78
467,Pimentel,PE,2022-12-08 01:42:53,-6.8367,-79.9342,291.24,84,77,5.66
468,Kamthi,IN,2022-12-08 01:42:53,21.2333,79.2,286.34,45,100,2.84
469,Kudahuvadhoo,MV,2022-12-08 01:42:54,2.6708,72.8944,300.54,80,100,6.24
470,Betafo,MG,2022-12-08 01:42:54,-19.8333,46.85,286.49,91,0,2.19
471,Aberystwyth,GB,2022-12-08 01:42:55,52.4155,-4.0829,271.88,90,64,0.73
472,Khuzdar,PK,2022-12-08 01:42:55,27.7384,66.6434,285.66,43,0,1.83
473,Chernyshevskiy,RU,2022-12-08 01:42:56,63.0128,112.4714,251.86,99,100,1.15
474,Halifax,CA,2022-12-08 01:38:00,44.6453,-63.5724,281.73,97,100,10.29
475,Nalut,LY,2022-12-08 01:42:56,30.3333,10.85,287.84,33,100,1.77
476,Hofn,IS,2022-12-08 01:42:57,64.2539,-15.2082,269.98,60,0,8.85
477,Fort Nelson,CA,2022-12-08 01:41:15,58.8053,-122.7002,255.92,85,100,1.03
478,Vigrestad,NO,2022-12-08 01:42:57,58.5667,5.7,265.97,63,18,5.46
479,Arlit,NE,2022-12-08 01:42:57,18.7369,7.3853,293.22,15,0,1.71
480,Beni,CD,2022-12-08 01:42:58,0.5,29.4667,288.54,98,38,0.9
481,Krasnoshchekovo,RU,2022-12-08 01:42:58,51.6708,82.7289,244.24,100,51,1.64
482,Bandarbeyla,SO,2022-12-08 01:42:59,9.4942,50.8122,297.18,83,41,6.69
483,Vardo,NO,2022-12-08 01:42:59,70.3705,31.1107,276.14,75,100,11.83
484,Maralal,KE,2022-12-08 01:42:59,1.0968,36.698,287.33,79,35,2.53
485,Boa Vista,BR,2022-12-08 01:43:00,2.8197,-60.6733,296.14,94,75,3.09
486,Vostok,RU,2022-12-08 01:43:00,46.4856,135.8833,260.48,79,36,1.68
487,Constitucion,CL,2022-12-08 01:43:00,-35.3333,-72.4167,287.89,93,11,1.94
488,Kokstad,ZA,2022-12-08 01:43:01,-30.5472,29.4241,286.99,67,8,1.83
489,Karpathos,GR,2022-12-08 01:43:01,35.507,27.2132,291.13,77,41,5.14
490,Saint-Georges,GD,2022-12-08 01:38:08,12.0564,-61.7485,297.97,83,20,0.0
491,Florianopolis,BR,2022-12-08 01:43:02,-27.6146,-48.5012,294.72,79,75,2.06
492,Martapura,ID,2022-12-08 01:43:02,-3.4167,114.85,302.2,79,20,2.06
493,Samana,DO,2022-12-08 01:43:02,19.2056,-69.3369,296.36,69,50,4.42
494,Narsaq,GL,2022-12-08 01:41:38,60.9167,-46.05,268.27,69,67,3.03
495,Bartlesville,US,2022-12-08 01:39:12,36.7473,-95.9808,282.12,91,100,0.0
496,Redmond,US,2022-12-08 01:39:27,47.674,-122.1215,280.96,82,100,1.79
497,Hamilton,US,2022-12-08 01:43:04,39.1834,-84.5333,283.67,91,100,2.24
498,Mwense,ZM,2022-12-08 01:44:05,-10.3845,28.698,290.61,91,69,1.24
499,Nador,MA,2022-12-08 01:44:05,35.174,-2.9287,286.29,88,0,0.51
500,Tornio,FI,2022-12-08 01:44:05,65.8481,24.1466,262.16,94,93,3.82
501,Teseney,ER,2022-12-08 01:44:06,15.11,36.6575,294.84,80,90,3.59
502,Katherine,AU,2022-12-08 01:44:06,-14.4667,132.2667,306.33,46,100,4.12
503,Tokmak,UA,2022-12-08 01:44:07,47.2514,35.7058,274.28,92,100,5.37
504,Qaracala,AZ,2022-12-08 01:44:07,39.8132,48.9523,278.19,91,100,2.55
505,Cabo San Lucas,MX,2022-12-08 01:44:08,22.8909,-109.9124,298.43,80,0,2.57
506,Camopi,GF,2022-12-08 01:44:08,3.1655,-52.3158,295.26,95,42,0.99
507,Verkhnevilyuysk,RU,2022-12-08 01:44:09,63.4453,120.3167,233.38,100,87,1.03
508,Novomykolayivka,UA,2022-12-08 01:44:09,47.9781,35.9102,272.34,87,100,5.01
509,Lingao,CN,2022-12-08 01:44:10,19.9103,109.6859,294.15,80,100,6.23
510,Bonavista,CA,2022-12-08 01:44:10,48.6499,-53.1147,276.53,80,100,5.51
511,Maues,BR,2022-12-08 01:44:10,-3.3836,-57.7186,299.43,68,92,1.07
512,Yerbogachen,RU,2022-12-08 01:44:11,61.2767,108.0108,261.15,93,100,5.35
513,Dubti,ET,2022-12-08 01:44:11,11.7361,41.0853,294.46,69,6,3.64
514,Kohlu,PK,2022-12-08 01:44:12,29.8962,69.252,283.06,40,75,0.78
515,Miandrivazo,MG,2022-12-08 01:44:12,-19.5167,45.4667,298.42,81,0,1.17
516,Ferme-Neuve,CA,2022-12-08 01:44:13,46.7001,-75.4493,274.32,90,100,2.44
517,Zhangjiakou,CN,2022-12-08 01:44:13,40.81,114.8794,270.06,50,5,1.69
518,Port Keats,AU,2022-12-08 01:44:14,-14.25,129.55,305.37,57,100,4.31
519,Ruidoso,US,2022-12-08 01:44:14,33.3317,-105.673,281.21,72,32,5.66
520,Poso,ID,2022-12-08 01:44:15,-1.3959,120.7524,302.8,61,100,0.79
521,Turukhansk,RU,2022-12-08 01:44:15,65.8167,87.9833,258.33,95,100,7.37
522,Kindu,CD,2022-12-08 01:44:16,-2.95,25.95,294.18,99,100,0.99
523,Port Pirie,AU,2022-12-08 01:44:16,-33.1833,138.0167,294.96,27,0,4.76
524,Ures,MX,2022-12-08 01:44:17,29.4333,-110.4,291.11,57,0,2.0
525,Mopti,ML,2022-12-08 01:44:17,14.6667,-4.0,299.11,15,28,4.38
526,Tres Lagoas,BR,2022-12-08 01:40:18,-20.7511,-51.6783,295.98,92,50,1.03
527,Vizinga,RU,2022-12-08 01:44:18,61.0749,50.1031,264.99,75,100,3.81
528,Norrkoping,SE,2022-12-08 01:44:18,58.5942,16.1826,264.58,87,37,1.03
529,Waipawa,NZ,2022-12-08 01:41:23,-41.4122,175.5153,291.6,51,100,7.13
530,Mehamn,NO,2022-12-08 01:44:19,71.0357,27.8492,275.12,75,100,9.26
531,Luhyny,UA,2022-12-08 01:44:19,51.082,28.4006,271.84,94,79,3.54
532,Bolshoye Selo,RU,2022-12-08 01:44:20,57.7177,38.9334,262.67,82,9,5.48
533,Acarau,BR,2022-12-08 01:44:20,-2.8856,-40.12,299.74,80,77,7.13
534,Moquegua,PE,2022-12-08 01:44:21,-17.1956,-70.9353,291.46,62,97,0.5
535,Arkhara,RU,2022-12-08 01:44:21,49.4212,130.0842,254.78,91,32,2.28
536,Kalmunai,LK,2022-12-08 01:44:21,7.4167,81.8167,296.34,69,100,11.73
537,Lubbock,US,2022-12-08 01:41:58,33.6001,-101.8338,286.69,92,100,2.57
538,Tucurui,BR,2022-12-08 01:44:22,-3.7661,-49.6725,298.6,77,62,1.18
539,Flores,GT,2022-12-08 01:44:22,16.9226,-89.8994,293.5,85,1,0.98
540,Sens,FR,2022-12-08 01:45:23,48.1667,3.3333,274.46,86,84,0.81
541,Carutapera,BR,2022-12-08 01:45:23,-1.195,-46.02,298.37,84,100,2.14
542,Basco,PH,2022-12-08 01:45:23,20.4487,121.9702,299.28,78,86,9.24
543,Senador Pompeu,BR,2022-12-08 01:45:24,-5.5881,-39.3717,299.84,66,70,3.74
544,Bose,IT,2022-12-08 01:45:24,45.4612,8.0137,276.01,84,11,1.45
545,Kumla,SE,2022-12-08 01:45:25,59.1277,15.1434,259.12,92,5,1.54
546,Tacuarembo,UY,2022-12-08 01:45:25,-31.7333,-55.9833,293.39,39,18,2.48
547,Belgrade,RS,2022-12-08 01:43:13,44.804,20.4651,277.27,99,100,0.51
548,Martyush,RU,2022-12-08 01:45:25,56.4,61.8819,258.73,83,80,5.45
549,Chapais,CA,2022-12-08 01:45:26,49.7834,-74.8492,268.03,93,100,3.8
